Date,Route,Rating,Notes,URL,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Grade,Length,Route Crag,Route State
2020-09-19,Gemini Crack,5.8,No Notes,https://www.mountainproject.com/route/105939175/gemini-crack,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > South Side,3.2,-1,Lead,Not Led,Trad,Not Assigned,200.0,South Side,North Carolina
2020-09-19,Second Coming,5.7,No Notes,https://www.mountainproject.com/route/105874379/second-coming,2,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > South Side,3.0,-1,Lead,Onsight,Trad,Not Assigned,300.0,South Side,North Carolina
2020-09-03,Junkyard,5.11a,No Notes,https://www.mountainproject.com/route/106954631/junkyard,1,Tennessee > Foster Falls > The Sanford Wall,2.9,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,The Sanford Wall,Tennessee
2020-09-03,The Big One,5.11b/c,No Notes,https://www.mountainproject.com/route/111776534/the-big-one,1,Tennessee > Foster Falls > The Sanford Wall,3.1,-1,Lead,Fell/Hung,Sport,Not Assigned,45.0,The Sanford Wall,Tennessee
2020-09-03,Rollo,5.11a,No Notes,https://www.mountainproject.com/route/106131678/rollo,1,Tennessee > Foster Falls > The Sanford Wall,2.7,-1,Lead,Redpoint,Sport,Not Assigned,45.0,The Sanford Wall,Tennessee
2020-08-22,Groundhog,5.11c,No Notes,https://www.mountainproject.com/route/108009965/groundhog,1,Alabama > Sand Rock > New Wall (AKA Kurt Russell Block),2.5,-1,Lead,Redpoint,Sport,Not Assigned,35.0,New Wall (AKA Kurt Russell Block),Alabama
2020-08-22,Lithium,5.12a,No Notes,https://www.mountainproject.com/route/114352130/lithium,1,Alabama > Little River Canyon > Tourist Wall > The Crazy House,2.7,-1,Lead,Pinkpoint,Sport,Not Assigned,136.0,The Crazy House,Alabama
2020-08-22,Cedar twist,5.10c,No Notes,https://www.mountainproject.com/route/116689582/cedar-twist,1,Alabama > Little River Canyon > Tourist Wall > The Crazy House,2.7,-1,Lead,Redpoint,Sport,Not Assigned,65.0,The Crazy House,Alabama
2020-08-22,Bitless,5.11a/b,No Notes,https://www.mountainproject.com/route/112818742/bitless,1,Alabama > Little River Canyon > Tourist Wall > The Crazy House,3.5,-1,Lead,Pinkpoint,Sport,Not Assigned,136.0,The Crazy House,Alabama
2020-08-09,Rabies,5.11a,No Notes,https://www.mountainproject.com/route/105930750/rabies,1,Alabama > Sand Rock > Holiday Block,2.8,-1,Lead,Onsight,Sport,Not Assigned,75.0,Holiday Block,Alabama
2020-06-21,Hissing Llamas,5.8,No Notes,https://www.mountainproject.com/route/105822353/hissing-llamas,1,Oregon > Central Oregon > Smith Rock > (m) Smith Rock Group > (3) Phoenix,2.8,3,Lead,Flash,Sport,Not Assigned,70.0,(3) Phoenix,Oregon
2020-06-21,Screaming Yellow Zonkers,5.10b,No Notes,https://www.mountainproject.com/route/105803440/screaming-yellow-zonkers,1,Oregon > Central Oregon > Smith Rock > (q) Mesa Verde Wall,3.5,-1,Lead,Onsight,Sport,Not Assigned,85.0,(q) Mesa Verde Wall,Oregon
2020-06-21,5 Gallon Buckets,5.8,No Notes,https://www.mountainproject.com/route/105789060/5-gallon-buckets,1,Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall,3.2,-1,Lead,Onsight,Sport,Not Assigned,60.0,(g) Morning Glory Wall,Oregon
2020-06-21,Dancer,5.7,No Notes,https://www.mountainproject.com/route/105789169/dancer,1,Oregon > Central Oregon > Smith Rock > (l) Christian Brothers > Christian Brothers - East Side,2.3,-1,Lead,Onsight,Sport,Not Assigned,136.0,Christian Brothers - East Side,Oregon
2020-04-30,Vermin,5.10b,No Notes,https://www.mountainproject.com/route/106562226/vermin,1,North Carolina > 2. Northern Mountains Region > The Dump > The Dump aka Warpin and Dorphin (Routes),2.2,-1,Lead,Onsight,Sport,Not Assigned,136.0,The Dump aka Warpin and Dorphin (Routes),North Carolina
2020-04-27,Lichen Surprise,5.10a,No Notes,https://www.mountainproject.com/route/113629711/lichen-surprise,1,North Carolina > 2. Northern Mountains Region > Linville Gorge > Hawksbill Mtn > Middle Hawksbill,3.1,3,Lead,Flash,Sport,Not Assigned,90.0,Middle Hawksbill,North Carolina
2020-04-27,Lackey Vision,5.9,No Notes,https://www.mountainproject.com/route/113629593/lackey-vision,1,North Carolina > 2. Northern Mountains Region > Linville Gorge > Hawksbill Mtn > Middle Hawksbill,3.0,3,Lead,Onsight,Sport,Not Assigned,100.0,Middle Hawksbill,North Carolina
2020-04-27,Green Wall,5.7,No Notes,https://www.mountainproject.com/route/107681675/green-wall,1,North Carolina > 2. Northern Mountains Region > Linville Gorge > Hawksbill Mtn > Middle Hawksbill,2.7,-1,Lead,Flash,"Trad, Sport",Not Assigned,80.0,Middle Hawksbill,North Carolina
2020-04-27,Harpoon,5.10a,No Notes,https://www.mountainproject.com/route/105887719/harpoon,1,North Carolina > 2. Northern Mountains Region > Ship Rock > Main Tier,3.1,4,Lead,Flash,Trad,Not Assigned,50.0,Main Tier,North Carolina
2020-04-27,Linn Cove Lullaby,5.10a,No Notes,https://www.mountainproject.com/route/105888558/linn-cove-lullaby,2,North Carolina > 2. Northern Mountains Region > Ship Rock > Main Tier,3.5,4,Follow,Not Led,Trad,Not Assigned,120.0,Main Tier,North Carolina
2019-11-03,Mitch's Bitch,5.10c,No Notes,https://www.mountainproject.com/route/108668686/mitchs-bitch,1,Tennessee > Foster Falls > Wall of Useless Conflict,2.9,-1,Lead,Redpoint,Sport,Not Assigned,80.0,Wall of Useless Conflict,Tennessee
2019-11-03,Sweet Surrender,5.8,No Notes,https://www.mountainproject.com/route/112293152/sweet-surrender,1,Tennessee > Foster Falls > Music City/The 5.9 Area,3.5,-1,Lead,Onsight,Sport,Not Assigned,136.0,Music City/The 5.9 Area,Tennessee
2019-10-11,Gully Rappel,5.6,No Notes,https://www.mountainproject.com/route/111751599/gully-rappel,1,North Carolina > 2. Northern Mountains Region > Linville Gorge > Shortoff Mountain,1.8,-1,Lead,Onsight,"Trad, TR",Not Assigned,90.0,Shortoff Mountain,North Carolina
2019-10-11,Maginot Line,5.7,No Notes,https://www.mountainproject.com/route/106039706/maginot-line,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Shortoff Mountain,3.5,4,Lead,Onsight,Trad,Not Assigned,300.0,Shortoff Mountain,North Carolina
2019-09-20,Art,5.8,No Notes,https://www.mountainproject.com/route/105935012/art,1,Tennessee > The Tennessee Wall > T-Wall East,3.4,4,Lead,Redpoint,Trad,Not Assigned,80.0,T-Wall East,Tennessee
2019-09-15,First Black in Space,5.8+,No Notes,https://www.mountainproject.com/route/112812654/first-black-in-space,1,Alabama > Sand Rock > Sun Wall,2.8,-1,Lead,Onsight,"Trad, TR",Not Assigned,50.0,Sun Wall,Alabama
2019-09-14,My Dog Has Fleas,5.9-,No Notes,https://www.mountainproject.com/route/105915399/my-dog-has-fleas,1,Alabama > Sand Rock > Holiday Block,2.6,-1,Lead,Not Led,Sport,Not Assigned,60.0,Holiday Block,Alabama
2019-08-07,Walkin' a Thin Line,5.10c R,No Notes,https://www.mountainproject.com/route/105734882/walkin-a-thin-line,1,California > San Francisco Bay Area > Mickey's Beach > Main Rock,2.5,3,Lead,Onsight,"Sport, TR",5.10c R,60.0,Main Rock,California
2019-08-07,March of Dimes,5.10a R,No Notes,https://www.mountainproject.com/route/105870849/march-of-dimes,1,California > Yosemite National Park > Tuolumne Meadows > Daff Area > Western Front,2.1,2,Lead,Flash,"Sport, TR",Not Assigned,136.0,Western Front,California
2019-08-01,Stemmer,5.10b,No Notes,https://www.mountainproject.com/route/105735113/stemmer,1,California > San Francisco Bay Area > Mickey's Beach > Main Rock,2.2,-1,Lead,Onsight,"Sport, TR",Not Assigned,50.0,Main Rock,California
2019-07-23,Blowing Bubbles,5.10a,No Notes,https://www.mountainproject.com/route/106554460/blowing-bubbles,1,California > San Francisco Bay Area > Castle Rock Area > Indian Rock,2.2,-1,Lead,Flash,"Sport, TR",Not Assigned,50.0,Indian Rock,California
2019-07-23,Dismal Abysmal,5.11c PG13,No Notes,https://www.mountainproject.com/route/110341103/dismal-abysmal,1,California > San Francisco Bay Area > Castle Rock Area > Indian Rock,2.9,-1,Lead,Onsight,TR,Not Assigned,50.0,Indian Rock,California
2019-07-21,Unknown trad,5.6 PG13,No Notes,https://www.mountainproject.com/route/113324495/unknown-trad,2,California > Lake Tahoe > Highway 50 Corridor > Lover's Leap > Hogsback > Hogwild,1.9,-1,Lead,Flash,Trad,Not Assigned,300.0,Hogwild,California
2019-07-21,Bear's Reach,5.7,No Notes,https://www.mountainproject.com/route/105798294/bears-reach,3,California > Lake Tahoe > Highway 50 Corridor > Lover's Leap > Main Formation > East Wall,3.4,4,Lead,Flash,Trad,Not Assigned,400.0,East Wall,California
2019-07-20,Diamond,5.10b,No Notes,https://www.mountainproject.com/route/105735206/diamond,1,California > Lake Tahoe > West Shore > Eagle Creek Canyon > Mayhem Cove,2.9,3,Lead,Redpoint,Sport,Not Assigned,90.0,Mayhem Cove,California
2019-04-17,The Preacher's Daughter,5.11a/b,No Notes,https://www.mountainproject.com/route/107879859/the-preachers-daughter,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Gallery,3.5,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,The Gallery,Kentucky
2019-04-17,27 Years of Climbing,5.8,No Notes,https://www.mountainproject.com/route/106125099/27-years-of-climbing,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > The Gallery,3.6,4,Lead,Onsight,Sport,Not Assigned,65.0,The Gallery,Kentucky
2019-04-16,Autumn,5.9,No Notes,https://www.mountainproject.com/route/105868022/autumn,1,Kentucky > Red River Gorge > Northern Gorge > Long Wall,3.7,4,Not Specified,Not Led,Trad,Not Assigned,80.0,Long Wall,Kentucky
2015-09-10,Long Slab aka Milk Duds,5.8+,No Notes,https://www.mountainproject.com/route/108441605/long-slab-aka-milk-duds,1,Tennessee > Foster Falls > The Dihedrals,2.4,-1,Lead,Not Led,Sport,Not Assigned,65.0,The Dihedrals,Tennessee
