Date,Route,Rating,Notes,URL,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Grade,Length,Route Crag,Route State
2020-11-08,Unknown 5.8 (splitter hand crack),5.8,No Notes,https://www.mountainproject.com/route/107015382/unknown-58-splitter-hand-crack,1,North Carolina > 1. Southern Mountains Region > Rumbling Bald > Cereal Buttress,2.8,-1,Lead,Onsight,Trad,Not Assigned,70.0,Cereal Buttress,North Carolina
2020-11-08,Frosted Flake,5.9+,No Notes,https://www.mountainproject.com/route/105899306/frosted-flake,1,North Carolina > 1. Southern Mountains Region > Rumbling Bald > Cereal Buttress,3.6,-1,Lead,Onsight,Trad,Not Assigned,80.0,Cereal Buttress,North Carolina
2020-11-07,Maginot Line,5.7,No Notes,https://www.mountainproject.com/route/106039706/maginot-line,4,North Carolina > 2. Northern Mountains Region > Linville Gorge > Shortoff Mountain,3.5,-1,Lead,Not Led,Trad,Not Assigned,300.0,Shortoff Mountain,North Carolina
2020-11-07,The Daddy,5.6,No Notes,https://www.mountainproject.com/route/105883690/the-daddy,5,North Carolina > 2. Northern Mountains Region > Linville Gorge > Amphitheater,3.6,-1,Lead,Onsight,Trad,Not Assigned,500.0,Amphitheater,North Carolina
2020-11-07,Bumblebee Butress,5.8,No Notes,https://www.mountainproject.com/route/105972319/bumblebee-butress,4,North Carolina > 2. Northern Mountains Region > Linville Gorge > North Carolina Wall,3.4,-1,Lead,Not Led,Trad,Not Assigned,450.0,North Carolina Wall,North Carolina
2020-11-07,North Ridge,5.5,No Notes,https://www.mountainproject.com/route/105873517/north-ridge,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Table Rock,3.4,-1,Lead,Not Led,Trad,Not Assigned,250.0,Table Rock,North Carolina
2020-11-07,Lost in Space,5.10b,No Notes,https://www.mountainproject.com/route/106617876/lost-in-space,3,North Carolina > 2. Northern Mountains Region > Linville Gorge > Hawksbill Mtn > Main Wall,3.8,-1,Lead,Redpoint,Trad,Not Assigned,170.0,Main Wall,North Carolina
2020-11-07,Original Route,5.9+,No Notes,https://www.mountainproject.com/route/109248806/original-route,1,North Carolina > 2. Northern Mountains Region > Linville Gorge > Sitting Bear > Sitting Bear Spire,2.4,-1,TR,Not Led,Trad,Not Assigned,40.0,Sitting Bear Spire,North Carolina
2020-10-25,Spiderman Direct,V3,No Notes,https://www.mountainproject.com/route/106086294/spiderman-direct,1,Georgia > Boat Rock > Spider Man Area,2.7,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Spider Man Area,Georgia
2020-10-25,Gaping Crack - 5.9 Hand Crack,5.9 V1,No Notes,https://www.mountainproject.com/route/106085897/gaping-crack-59-hand-crack,1,Georgia > Boat Rock > Paint Can/Lost Digits Area > Firewoman Area,2.3,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Firewoman Area,Georgia
2020-10-25,Paint Can Arete,V5,"got to crimps, harddd",https://www.mountainproject.com/route/106084892/paint-can-arete,1,Georgia > Boat Rock > Paint Can/Lost Digits Area > Paint Can Area,3.8,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Paint Can Area,Georgia
2020-10-25,Left Arete (of Watermelon Slab),V1,Chaco,https://www.mountainproject.com/route/106321129/left-arete-of-watermelon-slab,1,Georgia > Boat Rock > Paint Can/Lost Digits Area > Paint Can Area,1.8,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Paint Can Area,Georgia
2020-10-24,Lemonade,5.11a,No Notes,https://www.mountainproject.com/route/112844518/lemonade,1,Alabama > Little River Canyon > Lizard Wall,3.0,-1,Lead,Fell/Hung,Sport,Not Assigned,220.0,Lizard Wall,Alabama
2020-10-24,Sodomy,5.11c,1 fall right before chains ,https://www.mountainproject.com/route/114115214/sodomy,1,Alabama > Little River Canyon > Lizard Wall,3.2,-1,Lead,Fell/Hung,Sport,Not Assigned,57.0,Lizard Wall,Alabama
2020-10-24,Katie Brown,5.12a,"2 hangs, fell on roof again",https://www.mountainproject.com/route/114115200/katie-brown,1,Alabama > Little River Canyon > Lizard Wall,3.1,-1,Lead,Fell/Hung,Sport,Not Assigned,57.0,Lizard Wall,Alabama
2020-10-18,R.J. Gold,5.9,No Notes,https://www.mountainproject.com/route/105910145/rj-gold,1,Tennessee > Sunset Park > Sunset North,3.5,-1,Lead,Onsight,Trad,Not Assigned,90.0,Sunset North,Tennessee
2020-10-18,Jefferson Airplane,5.10a,No Notes,https://www.mountainproject.com/route/105920616/jefferson-airplane,1,Tennessee > Sunset Park > Sunset North,3.4,-1,Lead,Onsight,Trad,Not Assigned,100.0,Sunset North,Tennessee
2020-10-18,Stan's Crack Direct Finish,5.9+,No Notes,https://www.mountainproject.com/route/105957468/stans-crack-direct-finish,1,Tennessee > Sunset Park > Sunset North,3.6,-1,Lead,Onsight,Trad,Not Assigned,95.0,Sunset North,Tennessee
2020-10-18,Stan's Crack,5.8+,No Notes,https://www.mountainproject.com/route/105957464/stans-crack,2,Tennessee > Sunset Park > Sunset North,3.6,-1,Lead,Onsight,Trad,Not Assigned,90.0,Sunset North,Tennessee
2020-10-17,Razor Worm,5.8+,No Notes,https://www.mountainproject.com/route/105888820/razor-worm,1,Tennessee > The Tennessee Wall > T-Wall East,3.1,-1,Follow,Not Led,Trad,Not Assigned,100.0,T-Wall East,Tennessee
2020-10-17,Cake Walk,5.10a,in the dark hehe ,https://www.mountainproject.com/route/105889130/cake-walk,1,Tennessee > The Tennessee Wall > T-Wall East,3.7,-1,Lead,Not Led,Trad,Not Assigned,100.0,T-Wall East,Tennessee
2020-10-13,Long Board,V-easy,No Notes,https://www.mountainproject.com/route/106081740/long-board,1,Georgia > Boat Rock > Easy Crack Area > Waves in Motion Area,2.0,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Waves in Motion Area,Georgia
2020-10-13,Poop smear,V2-3,No Notes,https://www.mountainproject.com/route/118010993/poop-smear,1,Georgia > Boat Rock > Easy Crack Area > Waves in Motion Area,2.8,-1,Not Specified,Not Led,Boulder,Not Assigned,10.0,Waves in Motion Area,Georgia
2020-10-13,Surfer Dude,V1+,No Notes,https://www.mountainproject.com/route/106081379/surfer-dude,1,Georgia > Boat Rock > Easy Crack Area > Waves in Motion Area,2.1,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Waves in Motion Area,Georgia
2020-10-13,Waves in Motion,V3,No Notes,https://www.mountainproject.com/route/106081338/waves-in-motion,1,Georgia > Boat Rock > Easy Crack Area > Waves in Motion Area,3.4,-1,Not Specified,Not Led,Boulder,Not Assigned,10.0,Waves in Motion Area,Georgia
2020-10-09,My Way or The Highway,5.9,No Notes,https://www.mountainproject.com/route/116162358/my-way-or-the-highway,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Chica Bonita Wall,3.0,-1,Lead,Onsight,Sport,Not Assigned,80.0,Chica Bonita Wall,Kentucky
2020-10-09,Pocahontas Path,5.7,No Notes,https://www.mountainproject.com/route/107353477/pocahontas-path,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Chica Bonita Wall,1.9,-1,TR,Not Led,Sport,Not Assigned,30.0,Chica Bonita Wall,Kentucky
2020-10-09,Hot Drama Teacher,5.11a,No Notes,https://www.mountainproject.com/route/106065301/hot-drama-teacher,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Chica Bonita Wall,2.8,-1,Lead,Fell/Hung,Sport,Not Assigned,90.0,Chica Bonita Wall,Kentucky
2020-10-09,Flying The Bird,5.10c,No Notes,https://www.mountainproject.com/route/107353489/flying-the-bird,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Chica Bonita Wall,2.7,-1,Lead,Not Led,Sport,Not Assigned,50.0,Chica Bonita Wall,Kentucky
2020-10-09,When Rats Attack,5.10b,No Notes,https://www.mountainproject.com/route/106065310/when-rats-attack,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Chica Bonita Wall,2.5,-1,Lead,Not Led,Sport,Not Assigned,60.0,Chica Bonita Wall,Kentucky
2020-10-09,Ridin' the Short Buzz,5.9,No Notes,https://www.mountainproject.com/route/107334457/ridin-the-short-buzz,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Chica Bonita Wall,2.4,-1,Lead,Not Led,Sport,Not Assigned,35.0,Chica Bonita Wall,Kentucky
2020-10-09,Raindancer,5.10a,No Notes,https://www.mountainproject.com/route/106065295/raindancer,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Chica Bonita Wall,1.9,-1,Lead,Not Led,Sport,Not Assigned,30.0,Chica Bonita Wall,Kentucky
2020-10-08,Father and Son,5.7,No Notes,https://www.mountainproject.com/route/105872426/father-and-son,1,Kentucky > Red River Gorge > Natural Bridge Region > Global Village,2.9,-1,Lead,Not Led,Trad,Not Assigned,50.0,Global Village,Kentucky
2020-10-05,Plate Tectonics,5.10a,No Notes,https://www.mountainproject.com/route/106065471/plate-tectonics,1,Kentucky > Red River Gorge > Muir Valley > Tectonic Wall,3.3,-1,Lead,Onsight,Sport,Not Assigned,70.0,Tectonic Wall,Kentucky
2020-10-05,Night Moves,5.11b,got reamed by moves to last bolt,https://www.mountainproject.com/route/107143145/night-moves,1,"Kentucky > Red River Gorge > Muir Valley > Great Arch, The",2.8,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,"Great Arch, The",Kentucky
2020-10-05,Black Powder,5.10a,No Notes,https://www.mountainproject.com/route/107143575/black-powder,1,"Kentucky > Red River Gorge > Muir Valley > Great Arch, The",2.7,-1,Lead,Flash,Sport,Not Assigned,85.0,"Great Arch, The",Kentucky
2020-10-05,Dyn-O-Mite,5.9-,No Notes,https://www.mountainproject.com/route/106773955/dyn-o-mite,1,"Kentucky > Red River Gorge > Muir Valley > Great Arch, The",2.8,-1,Lead,Not Led,Sport,Not Assigned,85.0,"Great Arch, The",Kentucky
2020-10-04,The Underling,5.9,No Notes,https://www.mountainproject.com/route/105867266/the-underling,1,Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge,3.6,-1,Follow,Not Led,Trad,Not Assigned,70.0,Eastern Sky Bridge Ridge,Kentucky
2020-10-04,Inhibitor,5.11a,No Notes,https://www.mountainproject.com/route/105917957/inhibitor,1,Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge,3.9,-1,TR,Not Led,Trad,Not Assigned,90.0,Eastern Sky Bridge Ridge,Kentucky
2020-10-04,Good Times,5.8+,No Notes,https://www.mountainproject.com/route/105917970/good-times,1,Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge,3.5,-1,Lead,Onsight,Trad,Not Assigned,100.0,Eastern Sky Bridge Ridge,Kentucky
2020-10-04,Drop the Anchor,5.9-,No Notes,https://www.mountainproject.com/route/105870321/drop-the-anchor,1,Kentucky > Red River Gorge > Northern Gorge > Eastern Sky Bridge Ridge,2.0,-1,Lead,Not Led,Sport,Not Assigned,60.0,Eastern Sky Bridge Ridge,Kentucky
2020-10-03,Face Up To That Crack,5.8,No Notes,https://www.mountainproject.com/route/105860667/face-up-to-that-crack,1,Kentucky > Red River Gorge > Northern Gorge > Left Flank,2.7,-1,Lead,Onsight,"Trad, Sport",Not Assigned,70.0,Left Flank,Kentucky
2020-10-03,To Defy The Laws Of Tradition,5.10a,No Notes,https://www.mountainproject.com/route/105860648/to-defy-the-laws-of-tradition,1,Kentucky > Red River Gorge > Northern Gorge > Left Flank,3.3,-1,Lead,Onsight,Sport,Not Assigned,60.0,Left Flank,Kentucky
2020-09-27,Sundial Crack,5.8-,No Notes,https://www.mountainproject.com/route/105891892/sundial-crack,4,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > Nose Area,3.2,-1,Lead,Not Led,Trad,Not Assigned,430.0,Nose Area,North Carolina
2020-09-27,Peregrine,5.9,No Notes,https://www.mountainproject.com/route/105950734/peregrine,4,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > Nose Area,2.8,-1,Follow,Not Led,Trad,Not Assigned,450.0,Nose Area,North Carolina
2020-09-27,The Nose,5.8,No Notes,https://www.mountainproject.com/route/105874396/the-nose,4,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > Nose Area,3.5,-1,Lead,Not Led,Trad,Not Assigned,400.0,Nose Area,North Carolina
2020-09-27,Second Coming,5.7,No Notes,https://www.mountainproject.com/route/105874379/second-coming,2,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > South Side,3.0,-1,Follow,Not Led,Trad,Not Assigned,300.0,South Side,North Carolina
2020-09-27,Southender,5.8,No Notes,https://www.mountainproject.com/route/111770806/southender,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > South Side,2.4,-1,Lead,Onsight,Trad,Not Assigned,195.0,South Side,North Carolina
2020-09-27,Short Man's Sorrow,5.6,No Notes,https://www.mountainproject.com/route/106099503/short-mans-sorrow,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > South Side,2.0,-1,Solo,Not Led,Trad,Not Assigned,40.0,South Side,North Carolina
2020-09-26,Creatures of Waste,5.10c A3,fell once on the #3 before the final corner ,https://www.mountainproject.com/route/106831306/creatures-of-waste,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > North Side,3.6,-1,Lead,Fell/Hung,"Trad, Aid",Not Assigned,300.0,North Side,North Carolina
2020-09-26,The Seal,5.10a/b,No Notes,https://www.mountainproject.com/route/105934845/the-seal,1,North Carolina > 1. Southern Mountains Region > Looking Glass Rock > North Side,3.4,-1,Lead,Onsight,Trad,Not Assigned,400.0,North Side,North Carolina
2020-09-23,Gaping Crack - 5.9 Hand Crack,5.9 V1,No Notes,https://www.mountainproject.com/route/106085897/gaping-crack-59-hand-crack,1,Georgia > Boat Rock > Paint Can/Lost Digits Area > Firewoman Area,2.3,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Firewoman Area,Georgia
2020-09-23,Tennis Shoe Crack,V-easy,No Notes,https://www.mountainproject.com/route/110269640/tennis-shoe-crack,1,Georgia > Boat Rock > Paint Can/Lost Digits Area > Kashmir Area,1.4,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Kashmir Area,Georgia
2020-09-23,Dimples with Seam,V0,No Notes,https://www.mountainproject.com/route/108360965/dimples-with-seam,1,Georgia > Boat Rock > Paint Can/Lost Digits Area > Kashmir Area,1.5,-1,Not Specified,Not Led,Boulder,Not Assigned,10.0,Kashmir Area,Georgia
2020-09-23,Dimpled Slab,V2,No Notes,https://www.mountainproject.com/route/106090285/dimpled-slab,1,Georgia > Boat Rock > Paint Can/Lost Digits Area > Kashmir Area,2.1,-1,Not Specified,Not Led,Boulder,Not Assigned,15.0,Kashmir Area,Georgia
2020-09-23,Kashmir Crack,5.10+ V3,No Notes,https://www.mountainproject.com/route/106084788/kashmir-crack,1,Georgia > Boat Rock > Paint Can/Lost Digits Area > Kashmir Area,3.3,-1,Not Specified,Not Led,Boulder,Not Assigned,15.0,Kashmir Area,Georgia
2020-09-23,Kashmir Crack,5.10+ V3,2nd go,https://www.mountainproject.com/route/106084788/kashmir-crack,1,Georgia > Boat Rock > Paint Can/Lost Digits Area > Kashmir Area,3.3,-1,Lead,Redpoint,Boulder,Not Assigned,15.0,Kashmir Area,Georgia
2020-09-23,Rockhouse Traverse,V3,No Notes,https://www.mountainproject.com/route/106085809/rockhouse-traverse,1,Georgia > Boat Rock > Paint Can/Lost Digits Area > Kashmir Area,2.3,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Kashmir Area,Georgia
2020-09-20,Cinco de Mayo,5.10c/d,No Notes,https://www.mountainproject.com/route/106311736/cinco-de-mayo,1,Alabama > Sand Rock > Holiday Block,2.9,4,Lead,Onsight,Sport,Not Assigned,40.0,Holiday Block,Alabama
2020-09-20,Bird in Hand,5.8,No Notes,https://www.mountainproject.com/route/112907812/bird-in-hand,1,Alabama > Sand Rock > Holiday Block,2.6,3,Lead,Not Led,Sport,Not Assigned,70.0,Holiday Block,Alabama
2020-09-20,Overhanging Jamcrack,5.9+,No Notes,https://www.mountainproject.com/route/114951268/overhanging-jamcrack,1,Alabama > Sand Rock > Sun Wall,3.1,4,Lead,Onsight,Trad,Not Assigned,60.0,Sun Wall,Alabama
2020-09-20,Popular Science (Golden Flake),5.9+,No Notes,https://www.mountainproject.com/route/106098687/popular-science-golden-flake,1,Alabama > Sand Rock > Sun Wall,3.0,-1,Lead,Not Led,"Trad, TR",Not Assigned,60.0,Sun Wall,Alabama
2020-09-20,Knob Wall,5.6,No Notes,https://www.mountainproject.com/route/105927952/knob-wall,1,Alabama > Sand Rock > Sun Wall,2.9,-1,Lead,Not Led,Trad,Not Assigned,80.0,Sun Wall,Alabama
2020-09-19,That Eight (aka Kennel Club),5.8,No Notes,https://www.mountainproject.com/route/105915410/that-eight-aka-kennel-club,1,Alabama > Sand Rock > Holiday Block,2.8,-1,TR,Not Led,Sport,Not Assigned,60.0,Holiday Block,Alabama
2020-09-19,Pump Handles,5.9,No Notes,https://www.mountainproject.com/route/105930757/pump-handles,1,Alabama > Sand Rock > Holiday Block,2.5,-1,Lead,Not Led,Trad,Not Assigned,60.0,Holiday Block,Alabama
2020-09-19,Walking the Dog,5.9-,No Notes,https://www.mountainproject.com/route/106101126/walking-the-dog,1,Alabama > Sand Rock > Holiday Block,2.6,-1,Lead,Not Led,Trad,Not Assigned,60.0,Holiday Block,Alabama
2020-09-19,Crack a Smile,5.8-,No Notes,https://www.mountainproject.com/route/105978989/crack-a-smile,1,Alabama > Sand Rock > The Pinnacle,2.5,-1,Lead,Not Led,Trad,Not Assigned,80.0,The Pinnacle,Alabama
2020-09-19,Logan's Walk,5.8,No Notes,https://www.mountainproject.com/route/114520218/logans-walk,1,Alabama > Sand Rock > The Pinnacle,2.7,-1,Lead,Not Led,Trad,Not Assigned,50.0,The Pinnacle,Alabama
2020-09-19,Just Sevens and Eights,5.7+,No Notes,https://www.mountainproject.com/route/111656608/just-sevens-and-eights,1,Alabama > Sand Rock > New Wall (AKA Kurt Russell Block),2.1,-1,Lead,Not Led,Sport,Not Assigned,30.0,New Wall (AKA Kurt Russell Block),Alabama
2020-09-19,Don't need no names,5.7,No Notes,https://www.mountainproject.com/route/111656549/dont-need-no-names,1,Alabama > Sand Rock > New Wall (AKA Kurt Russell Block),2.0,-1,Lead,Not Led,Sport,Not Assigned,35.0,New Wall (AKA Kurt Russell Block),Alabama
2020-09-13,Long Slab aka Milk Duds,5.8+,No Notes,https://www.mountainproject.com/route/108441605/long-slab-aka-milk-duds,1,Tennessee > Foster Falls > The Dihedrals,2.4,-1,Lead,Not Led,Sport,Not Assigned,65.0,The Dihedrals,Tennessee
2020-09-13,Ankles Away,5.9,No Notes,https://www.mountainproject.com/route/105888384/ankles-away,1,Tennessee > Foster Falls > The Dihedrals,2.8,-1,Lead,Not Led,Sport,Not Assigned,75.0,The Dihedrals,Tennessee
2020-09-13,Story of My Life,5.11b,No Notes,https://www.mountainproject.com/route/111431617/story-of-my-life,1,Tennessee > Foster Falls > Jimmywood,3.5,-1,Lead,Fell/Hung,Sport,Not Assigned,80.0,Jimmywood,Tennessee
2020-09-13,Saturated,5.8,No Notes,https://www.mountainproject.com/route/108440738/saturated,1,Tennessee > Foster Falls > Jimmywood,3.2,-1,Lead,Not Led,Sport,Not Assigned,90.0,Jimmywood,Tennessee
2020-09-13,Gravity Boots,5.7,No Notes,https://www.mountainproject.com/route/105892543/gravity-boots,1,Tennessee > Foster Falls > Rocket Slab,2.2,-1,Lead,Onsight,Sport,Not Assigned,50.0,Rocket Slab,Tennessee
2020-09-04,Heresy,5.11c,No Notes,https://www.mountainproject.com/route/106812897/heresy,1,Tennessee > Obed & Clear Creek > Lilly Bluff,3.7,-1,Lead,Fell/Hung,Sport,Not Assigned,220.0,Lilly Bluff,Tennessee
2020-09-04,Ogre Eater,V0,No Notes,https://www.mountainproject.com/route/118273165/ogre-eater,1,Tennessee > Obed & Clear Creek > Lilly Boulders > K.B. Boulder,1.9,-1,Not Specified,Not Led,Boulder,Not Assigned,15.0,K.B. Boulder,Tennessee
2020-09-04,Eco Terror,V0,No Notes,https://www.mountainproject.com/route/111459494/eco-terror,1,Tennessee > Obed & Clear Creek > Lilly Boulders > K.B. Boulder,2.1,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,K.B. Boulder,Tennessee
2020-09-04,Tippy Toes,V0,No Notes,https://www.mountainproject.com/route/111459490/tippy-toes,1,Tennessee > Obed & Clear Creek > Lilly Boulders > K.B. Boulder,1.9,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,K.B. Boulder,Tennessee
2020-09-04,Fish Food,V2,No Notes,https://www.mountainproject.com/route/111599270/fish-food,1,Tennessee > Obed & Clear Creek > Lilly Boulders > K.B. Boulder,2.3,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,K.B. Boulder,Tennessee
2020-09-04,Honker,V2,No Notes,https://www.mountainproject.com/route/111459484/honker,1,Tennessee > Obed & Clear Creek > Lilly Boulders > K.B. Boulder,2.5,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,K.B. Boulder,Tennessee
2020-09-04,K.B. Arete,V2,No Notes,https://www.mountainproject.com/route/111459465/kb-arete,1,Tennessee > Obed & Clear Creek > Lilly Boulders > K.B. Boulder,3.3,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,K.B. Boulder,Tennessee
2020-09-03,The Big One,5.11b/c,No Notes,https://www.mountainproject.com/route/111776534/the-big-one,1,Tennessee > Foster Falls > The Sanford Wall,3.1,-1,Lead,Fell/Hung,Sport,Not Assigned,45.0,The Sanford Wall,Tennessee
2020-09-03,Junkyard,5.11a,1 fall at upper crux,https://www.mountainproject.com/route/106954631/junkyard,1,Tennessee > Foster Falls > The Sanford Wall,2.9,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,The Sanford Wall,Tennessee
2020-09-03,Long Slab aka Milk Duds,5.8+,wet,https://www.mountainproject.com/route/108441605/long-slab-aka-milk-duds,1,Tennessee > Foster Falls > The Dihedrals,2.4,-1,Lead,Onsight,Sport,Not Assigned,65.0,The Dihedrals,Tennessee
2020-09-03,Ankles Away,5.9,No Notes,https://www.mountainproject.com/route/105888384/ankles-away,1,Tennessee > Foster Falls > The Dihedrals,2.8,-1,Lead,Not Led,Sport,Not Assigned,75.0,The Dihedrals,Tennessee
2020-08-27,Spiderman Crack,V2-,No Notes,https://www.mountainproject.com/route/106086298/spiderman-crack,1,Georgia > Boat Rock > Spider Man Area,2.1,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Spider Man Area,Georgia
2020-08-27,Spiderman Direct,V3,No Notes,https://www.mountainproject.com/route/106086294/spiderman-direct,1,Georgia > Boat Rock > Spider Man Area,2.7,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Spider Man Area,Georgia
2020-08-27,Spiderman Direct,V3,"left variation, little harder",https://www.mountainproject.com/route/106086294/spiderman-direct,1,Georgia > Boat Rock > Spider Man Area,2.7,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Spider Man Area,Georgia
2020-08-27,Tiny Crack,V0,No Notes,https://www.mountainproject.com/route/111292963/tiny-crack,1,Georgia > Boat Rock > Easy Crack Area > Easy Crack Area,1.8,-1,Not Specified,Not Led,Boulder,Not Assigned,8.0,Easy Crack Area,Georgia
2020-08-27,Crimpy McCrimperson,V2,No Notes,https://www.mountainproject.com/route/111292932/crimpy-mccrimperson,1,Georgia > Boat Rock > Easy Crack Area > Easy Crack Area,2.8,-1,Not Specified,Not Led,Boulder,Not Assigned,20.0,Easy Crack Area,Georgia
2020-08-27,Sleazy Slab,V3,No Notes,https://www.mountainproject.com/route/106084925/sleazy-slab,1,Georgia > Boat Rock > Easy Crack Area > Easy Crack Area,2.9,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Easy Crack Area,Georgia
2020-08-27,Easy Crack Traverse,V1,No Notes,https://www.mountainproject.com/route/106084934/easy-crack-traverse,1,Georgia > Boat Rock > Easy Crack Area > Easy Crack Area,2.7,-1,Not Specified,Not Led,Boulder,Not Assigned,220.0,Easy Crack Area,Georgia
2020-08-27,Easy Crack,V0-,No Notes,https://www.mountainproject.com/route/106081308/easy-crack,1,Georgia > Boat Rock > Easy Crack Area > Easy Crack Area,2.9,-1,Not Specified,Not Led,Boulder,Not Assigned,10.0,Easy Crack Area,Georgia
2020-08-22,Bitless,5.11a/b,No Notes,https://www.mountainproject.com/route/112818742/bitless,1,Alabama > Little River Canyon > Tourist Wall > The Crazy House,3.5,4,Lead,Redpoint,Sport,Not Assigned,220.0,The Crazy House,Alabama
2020-08-21,Bitless,5.11a/b,No Notes,https://www.mountainproject.com/route/112818742/bitless,1,Alabama > Little River Canyon > Tourist Wall > The Crazy House,3.5,4,Lead,Fell/Hung,Sport,Not Assigned,220.0,The Crazy House,Alabama
2020-08-21,Cedar twist,5.10c,No Notes,https://www.mountainproject.com/route/116689582/cedar-twist,1,Alabama > Little River Canyon > Tourist Wall > The Crazy House,2.7,-1,Lead,Fell/Hung,Sport,Not Assigned,65.0,The Crazy House,Alabama
2020-08-10,The Luminosity,5.9,No Notes,https://www.mountainproject.com/route/105761157/the-luminosity,1,Colorado > Boulder > Boulder Canyon > Solaris,3.0,-1,Lead,Onsight,Sport,Not Assigned,85.0,Solaris,Colorado
2020-08-10,Tower of Power,5.10b,No Notes,https://www.mountainproject.com/route/105761154/tower-of-power,1,Colorado > Boulder > Boulder Canyon > Solaris,2.6,-1,Lead,Onsight,Sport,Not Assigned,80.0,Solaris,Colorado
2020-08-10,Long John Wall,5.8,lead P1 and 3 ,https://www.mountainproject.com/route/105748924/long-john-wall,4,Colorado > Boulder > Eldorado Canyon State Park > The West Ridge > West Ridge - part B - Long John to Verschneidung,3.4,-1,Lead,Onsight,Trad,Not Assigned,220.0,West Ridge - part B - Long John to Verschneidung,Colorado
2020-08-09,The Bastille Crack,5.7,No Notes,https://www.mountainproject.com/route/105748490/the-bastille-crack,5,Colorado > Boulder > Eldorado Canyon State Park > The Bastille > The Bastille - N Face,3.5,-1,Lead,Not Led,Trad,Not Assigned,350.0,The Bastille - N Face,Colorado
2020-08-08,East Face North Side,5.3 R,No Notes,https://www.mountainproject.com/route/105765114/east-face-north-side,5,Colorado > Boulder > Flatirons > North > First Flatiron,2.5,-1,Solo,Not Led,Trad,Not Assigned,700.0,First Flatiron,Colorado
2020-08-08,North Arete,5.4,No Notes,https://www.mountainproject.com/route/105752794/north-arete,5,Colorado > Boulder > Flatirons > North > First Flatiron,3.2,-1,Solo,Not Led,Trad,Not Assigned,220.0,First Flatiron,Colorado
2020-08-07,East Face (Standard),5.4,No Notes,https://www.mountainproject.com/route/105748047/east-face-standard,8,Colorado > Boulder > Flatirons > North > Third Flatiron,3.7,-1,Solo,Not Led,Trad,Not Assigned,220.0,Third Flatiron,Colorado
2020-08-06,The Martyr,5.9+,"jordan LED 1 I took 2. went dirty dihedral to steep crack, corner, to standard yellow corner",https://www.mountainproject.com/route/105756922/the-martyr,2,Colorado > Colorado Springs > Old Stage Road > Saint Peter's Overlook,3.8,-1,Lead,Onsight,Trad,Not Assigned,300.0,Saint Peter's Overlook,Colorado
2020-08-03,Aretnophobia,5.11a,No Notes,https://www.mountainproject.com/route/107156573/aretnophobia,1,Colorado > Golden > Clear Creek Canyon > The Canal Zone,2.7,-1,Lead,Redpoint,Sport,Not Assigned,70.0,The Canal Zone,Colorado
2020-08-03,Panama Red,5.10-,No Notes,https://www.mountainproject.com/route/106210200/panama-red,1,Colorado > Golden > Clear Creek Canyon > The Canal Zone,2.7,-1,Lead,Not Led,Sport,Not Assigned,50.0,The Canal Zone,Colorado
