Date,Route,Rating,Notes,URL,Pitches,Location,Avg Stars,Your Stars,Style,Lead Style,Route Type,Your Grade,Length,Route Crag,Route State
2021-10-11,Breakfast Burrito,5.10c/d,Super gooooooood nice to get it. ,https://www.mountainproject.com/route/106081922/breakfast-burrito,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Drive-By Crag,3.7,-1,Lead,Onsight,Sport,Not Assigned,80.0,Drive-By Crag,Kentucky
2021-10-09,Lightning Rod Arete,5.10c/d,I jugged a fixed line and took pictures of Josh. 2nd time visiting and not climbing it (rest day). Send next time!,https://www.mountainproject.com/route/112216544/lightning-rod-arete,1,Kentucky > Red River Gorge > Pendergrass-Murray Recreational Preserve (PMRP) > Velo Crag,3.6,-1,TR,Not Led,Sport,Not Assigned,70.0,Velo Crag,Kentucky
2021-10-09,Barking Dogmas,5.11+,No Notes,https://www.mountainproject.com/route/110430004/barking-dogmas,1,Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,3.3,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,Monastery,Kentucky
2021-10-09,Barking Dogmas,5.11+,Getting humbled.,https://www.mountainproject.com/route/110430004/barking-dogmas,1,Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,3.3,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,Monastery,Kentucky
2021-10-09,Monks Brew,5.10d,Attempting redpoint. Sufficiently humbled.,https://www.mountainproject.com/route/110521185/monks-brew,1,Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,2.6,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,Monastery,Kentucky
2021-10-09,Monks Brew,5.10d,No Notes,https://www.mountainproject.com/route/110521185/monks-brew,1,Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Monastery,2.6,-1,Lead,Fell/Hung,Sport,Not Assigned,50.0,Monastery,Kentucky
2021-10-09,Little Wing,5.9,No Notes,https://www.mountainproject.com/route/110335844/little-wing,1,Kentucky > Red River Gorge > Miller Fork Recreational Preserve (MFRP) > Secret Garden,3.3,-1,Lead,Onsight,Sport,Not Assigned,60.0,Secret Garden,Kentucky
2021-09-27,After Six,5.7,"W Banjo. I led P1, Banjo linked 2&3, and then I led 4 and 5. Did a left variation up top, not sure what. Fun climb, great views. ",https://www.mountainproject.com/route/105862639/after-six,5,California > Yosemite National Park > Yosemite Valley > Valley North Side > C. El Cap Picnic Area (Eagle Creek) > 5. Manure Pile Buttress (aka Ranger Rock),2.9,-1,Lead,Onsight,Trad,Not Assigned,600.0,5. Manure Pile Buttress (aka Ranger Rock),California
2021-09-25,Hermaphrodite Flake,5.7,"Sunset climb, I linked first two pitches tunneling through the flake, then we rapped.",https://www.mountainproject.com/route/105836052/hermaphrodite-flake,2,California > Yosemite National Park > Tuolumne Meadows > Stately Pleasure Dome,2.9,-1,Lead,Onsight,"Trad, Alpine",Not Assigned,400.0,Stately Pleasure Dome,California
2021-09-25,Northwest Buttress,5.5,"Great day with Banjo. Solo’d most of the way, did one simul block at the top. ",https://www.mountainproject.com/route/105900951/northwest-buttress,14,California > Yosemite National Park > Tuolumne Meadows > Cathedral Range > Tenaya Peak,3.3,-1,Lead,Onsight,"Trad, Alpine",Not Assigned,1400.0,Tenaya Peak,California
2021-09-19,Clean Slate,5.9,Warmup,https://www.mountainproject.com/route/110535353/clean-slate,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 2. Middle Area,3.3,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,2. Middle Area,Arizona
2021-09-19,Hobo Joe,5.11b,Got it 2nd try if the day. Hell yeah,https://www.mountainproject.com/route/110521058/hobo-joe,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 1. North End,3.0,-1,Lead,Redpoint,Sport,Not Assigned,70.0,1. North End,Arizona
2021-09-19,Hobo Joe,5.11b,Bolt to bolt to try to redpoint. Seems doable.,https://www.mountainproject.com/route/110521058/hobo-joe,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 1. North End,3.0,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,1. North End,Arizona
2021-09-19,I Love My Wife,5.11-,That last move is tough. Didn’t quite see the beta so moved on. ,https://www.mountainproject.com/route/110534078/i-love-my-wife,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 2. Middle Area,2.2,-1,Lead,Fell/Hung,Sport,Not Assigned,60.0,2. Middle Area,Arizona
2021-09-19,Giggle Drops,5.11a,NOOOO UNSENT,https://www.mountainproject.com/route/110522964/giggle-drops,1,Arizona > Northern Arizona > Flagstaff Area > San Francisco Peaks > Peaks Crag > Main Wall > 3. South End,3.4,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,3. South End,Arizona
2021-08-05,Snake Dike,5.7 R,"Super fun romp with Hans and Justin. Group of 5 let us start ahead of them and we blasted up, end roping the 3rd. Beautiful morning and views. 3hr time from base to summit. I led P2, 4, and 6. We simul&#39;d 7-8.",https://www.mountainproject.com/route/105836362/snake-dike,8,California > Yosemite National Park > Yosemite Valley > Valley South Side > D. Half Dome > 3. Southwest Face,3.6,-1,Lead,Onsight,Trad,Not Assigned,2000.0,3. Southwest Face,California
2021-08-02,"Red Dihedral (aka ""Yggdrasil"")",5.10,"I led P1, Banjo rope gunned the rest. Rapped at top of the splitter, left a couple anchors which Adam and Justin recovered the next day. Bit of an epic. ",https://www.mountainproject.com/route/105852183/red-dihedral-aka-yggdrasil,6,California > High Sierra > 02 - The Sawtooth Ridge > Incredible Hulk,3.5,-1,Follow,Not Led,"Trad, Alpine",Not Assigned,1500.0,Incredible Hulk,California
2021-07-03,Toxic Shock,5.9,Good route. Sweated through my tape gloves. ,https://www.mountainproject.com/route/105791086/toxic-shock,1,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Inner Walls > Toxic - Tang Area,3.7,-1,Lead,Fell/Hung,Trad,Not Assigned,88.0,Toxic - Tang Area,Washington
2021-07-03,Great Northern Slab,5.7,"First Index climb! Super fun first day in PNW, great to see Elle. I led P2.",https://www.mountainproject.com/route/105790657/great-northern-slab,3,Washington > Central-West Cascades & Seattle > Skykomish Valley > Index > Lower Town Wall > (A) Great Northern Slab,2.9,-1,Lead,Onsight,Trad,Not Assigned,88.0,(A) Great Northern Slab,Washington
2021-06-19,Direct Start to Exum Arete,5.10c,Stout,https://www.mountainproject.com/route/109277380/direct-start-to-exum-arete,1,Wyoming > Jackson Hole > Rock Springs Buttress > (b) Central Sector,3.2,-1,Lead,Fell/Hung,"Sport, Alpine",Not Assigned,140.0,(b) Central Sector,Wyoming
2021-06-19,Exum Arete,5.9+,++++++++++,https://www.mountainproject.com/route/105834006/exum-arete,4,Wyoming > Jackson Hole > Rock Springs Buttress > (b) Central Sector,3.4,-1,Follow,Not Led,"Trad, Sport, Alpine",Not Assigned,400.0,(b) Central Sector,Wyoming
2021-06-13,Halfway House,5.10b,Good trip #NOODLEARMS,https://www.mountainproject.com/route/117685505/halfway-house,1,Wyoming > Ten Sleep Canyon > Valhalla > 4. House Wall,2.7,-1,Lead,Redpoint,Sport,Not Assigned,88.0,4. House Wall,Wyoming
2021-06-13,Halfway House,5.10b,Missed the flake after the roof #noodlearms,https://www.mountainproject.com/route/117685505/halfway-house,1,Wyoming > Ten Sleep Canyon > Valhalla > 4. House Wall,2.7,-1,Lead,Fell/Hung,Sport,Not Assigned,88.0,4. House Wall,Wyoming
2021-06-13,Circus in the Wind,5.11-,"SO GOOD!!! One fall after clipping the last bolt before chains. Beta is to go with left hand off last flake, then up right to good crimp. Redpoint!!",https://www.mountainproject.com/route/105856757/circus-in-the-wind,1,Wyoming > Ten Sleep Canyon > Circus Wall,3.7,4,Lead,Fell/Hung,Sport,Not Assigned,70.0,Circus Wall,Wyoming
2021-06-13,Step Right This Way,5.10c,Hug the arete with high feet and big reach to arete for the crux up top. ,https://www.mountainproject.com/route/106159394/step-right-this-way,1,Wyoming > Ten Sleep Canyon > Circus Wall,2.7,-1,Lead,Flash,Sport,Not Assigned,45.0,Circus Wall,Wyoming
2021-06-13,I Love the Big Top,5.9,No Notes,https://www.mountainproject.com/route/106242038/i-love-the-big-top,1,Wyoming > Ten Sleep Canyon > Circus Wall,2.7,-1,Lead,Onsight,Sport,Not Assigned,88.0,Circus Wall,Wyoming
2021-06-12,Ice Station Zebra,5.10c,Linked the pitches. Feet were tricky up top,https://www.mountainproject.com/route/106242043/ice-station-zebra,2,Wyoming > Ten Sleep Canyon > The Ice Plant,3.2,-1,Lead,Onsight,Sport,Not Assigned,100.0,The Ice Plant,Wyoming
2021-06-12,Smoke Tunnel,5.10b,No Notes,https://www.mountainproject.com/route/106499845/smoke-tunnel,1,Wyoming > Ten Sleep Canyon > The Ice Plant,2.6,-1,Lead,Onsight,Sport,Not Assigned,60.0,The Ice Plant,Wyoming
2021-06-12,Death Flake from HELL,5.10a,V fun,https://www.mountainproject.com/route/106818379/death-flake-from-hell,1,Wyoming > Ten Sleep Canyon > Wall of Denial,3.5,-1,Lead,Onsight,Sport,Not Assigned,90.0,Wall of Denial,Wyoming
2021-06-12,Insane Hound Posse,5.10b,First Ten Sleep Route!,https://www.mountainproject.com/route/106199504/insane-hound-posse,1,Wyoming > Ten Sleep Canyon > Wall of Denial,3.2,-1,Lead,Onsight,Sport,Not Assigned,80.0,Wall of Denial,Wyoming
2021-06-12,Pussy Control,5.11a,Sending an 11 always feels good. Especially this one! Great route,https://www.mountainproject.com/route/106553547/pussy-control,1,Wyoming > Ten Sleep Canyon > Valhalla > 1. Vietnam,3.4,-1,Lead,Onsight,Sport,Not Assigned,60.0,1. Vietnam,Wyoming
2021-06-12,Bikini Girls with Machine Guns,5.11a/b,"Miller had cleaned the last draw and I didn’t have a draw, but he was cleaning Pussy Control and swung over to give me a draw while I was on a good rest. Such a great end to the day, 6 onsights and two 11s.",https://www.mountainproject.com/route/105847535/bikini-girls-with-machine-guns,1,Wyoming > Ten Sleep Canyon > Valhalla > 1. Vietnam,3.3,-1,Lead,Onsight,Sport,Not Assigned,50.0,1. Vietnam,Wyoming
2021-06-06,Zorro,5.11c,Couple takes. ,https://www.mountainproject.com/route/105841220/zorro,1,Wyoming > Lander Area > Wild Iris > Zorro Area,3.8,-1,TR,Not Led,Sport,Not Assigned,75.0,Zorro Area,Wyoming
2021-06-06,Gaucho,5.10d,Awesome! Guidebook says 11a? Either way really fun and happy to get it.,https://www.mountainproject.com/route/105841216/gaucho,1,Wyoming > Lander Area > Wild Iris > Zorro Area,3.5,-1,Lead,Flash,Sport,Not Assigned,70.0,Zorro Area,Wyoming
2021-06-06,Huggys Pull-up,5.9,No Notes,https://www.mountainproject.com/route/106210757/huggys-pull-up,1,Wyoming > Lander Area > Wild Iris > Zorro Area,1.6,-1,Lead,Onsight,Sport,Not Assigned,40.0,Zorro Area,Wyoming
2021-06-06,Cirque du Sauve,5.10b,So fun! Great view,https://www.mountainproject.com/route/106234501/cirque-du-sauve,1,Wyoming > Lander Area > Wild Iris > Zorro Area,2.7,3,Lead,Onsight,Sport,Not Assigned,88.0,Zorro Area,Wyoming
2021-06-05,Phat Phinger Phrenzy,5.8,Fun sunset-sesh,https://www.mountainproject.com/route/106517796/phat-phinger-phrenzy,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 1. Blooming Rose",2.5,-1,Lead,Onsight,Sport,Not Assigned,50.0,1. Blooming Rose,Wyoming
2021-06-05,Never Sit With Your Back to the Door,5.10b,No Notes,https://www.mountainproject.com/route/105851509/never-sit-with-your-back-to-the-door,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 2. Central (Blooming Rose, Claim Jumper, Saddle Tramp) > 1. Blooming Rose",2.2,-1,Lead,Onsight,Sport,Not Assigned,35.0,1. Blooming Rose,Wyoming
2021-06-05,Hot Tamale Baby,5.12a,Inverted on my third try of the the crux lol. Not ready for 12 yet,https://www.mountainproject.com/route/105863234/hot-tamale-baby,1,Wyoming > Lander Area > Wild Iris > The Main Wall > D. Hot Tamale Wall,3.5,-1,Lead,Fell/Hung,Sport,Not Assigned,70.0,D. Hot Tamale Wall,Wyoming
2021-06-05,Hot Tamale Baby,5.12a,No Notes,https://www.mountainproject.com/route/105863234/hot-tamale-baby,1,Wyoming > Lander Area > Wild Iris > The Main Wall > D. Hot Tamale Wall,3.5,-1,TR,Not Led,Sport,Not Assigned,70.0,D. Hot Tamale Wall,Wyoming
2021-06-05,Star Spangled Rodeo,5.10b,No Notes,https://www.mountainproject.com/route/111071840/star-spangled-rodeo,1,Wyoming > Lander Area > Wild Iris > The Main Wall > C. Wild Horses Wall,2.5,-1,Lead,Onsight,Sport,Not Assigned,40.0,C. Wild Horses Wall,Wyoming
2021-06-04,Boob Loob,5.10b,BIRTHDAY SEND,https://www.mountainproject.com/route/106081874/boob-loob,1,"Wyoming > Lander Area > Wild Iris > OK Corral > 3. Right Side (Diamonds, La Vaca, Pronghorn, Rodeo Drive) > 1. Diamonds in the Rain",3.4,-1,Lead,Onsight,Sport,Not Assigned,75.0,1. Diamonds in the Rain,Wyoming
2021-05-02,Swindled,5.11b,Really good! Could redpoint in a few tries probably. Good project candidate,https://www.mountainproject.com/route/108626345/swindled,1,Tennessee > Castle Rock > The Point Butress(Main Wall),3.7,-1,Lead,Fell/Hung,Sport,Not Assigned,90.0,The Point Butress(Main Wall),Tennessee
2021-05-02,Ryobi Royale,5.10a,No Notes,https://www.mountainproject.com/route/109884005/ryobi-royale,1,Tennessee > Castle Rock > The Moat,2.7,-1,Lead,Onsight,Sport,Not Assigned,80.0,The Moat,Tennessee
2021-05-01,Federal Offense,5.10a,No Notes,https://www.mountainproject.com/route/118115225/federal-offense,1,Tennessee > Denny Cove > Denny East > Corner Pocket,2.8,-1,Lead,Onsight,Sport,Not Assigned,60.0,Corner Pocket,Tennessee
2021-05-01,One Legged Red,5.11b,No Notes,https://www.mountainproject.com/route/114545517/one-legged-red,1,Tennessee > Denny Cove > Denny East > Corner Pocket,3.9,-1,Lead,Fell/Hung,Sport,Not Assigned,88.0,Corner Pocket,Tennessee
2021-04-30,Birthday Arete,5.10b/c,No Notes,https://www.mountainproject.com/route/113938567/birthday-arete,1,Tennessee > Denny Cove > Denny East > Pig Wall,2.0,-1,Lead,Fell/Hung,Sport,Not Assigned,40.0,Pig Wall,Tennessee
2021-04-30,Golden Unplugged,5.10d,No Notes,https://www.mountainproject.com/route/113938941/golden-unplugged,1,Tennessee > Denny Cove > Denny East > Four Horsemen,3.3,-1,Lead,Fell/Hung,Sport,Not Assigned,65.0,Four Horsemen,Tennessee
2021-04-25,Misty,5.10b/c,What a fucking sick route,https://www.mountainproject.com/route/105905421/misty,1,Alabama > Sand Rock > Sun Wall,3.7,-1,Lead,Onsight,Sport,Not Assigned,90.0,Sun Wall,Alabama
2021-04-25,Rabies,5.11a,No Notes,https://www.mountainproject.com/route/105930750/rabies,1,Alabama > Sand Rock > Holiday Block,2.8,-1,Lead,Fell/Hung,Sport,Not Assigned,75.0,Holiday Block,Alabama
2021-04-25,Too Pumped Chump,5.10b,No Notes,https://www.mountainproject.com/route/105962664/too-pumped-chump,1,Alabama > Sand Rock > The Flintstone,2.7,-1,Lead,Onsight,Sport,Not Assigned,40.0,The Flintstone,Alabama
2021-04-25,Heave Ho,5.11-,No Notes,https://www.mountainproject.com/route/106102019/heave-ho,1,Alabama > Sand Rock > Jaws Block/West Side Rock,2.9,3,Lead,Fell/Hung,Sport,Not Assigned,30.0,Jaws Block/West Side Rock,Alabama
2021-04-25,Oyster,5.10a,Back east!,https://www.mountainproject.com/route/105926850/oyster,1,Alabama > Sand Rock > Holiday Block,3.1,-1,Lead,Fell/Hung,Sport,Not Assigned,80.0,Holiday Block,Alabama
2021-04-03,Fisherman's Elbow,5.8+,I led P1 and P3. Nice to get 7 pitches in a day. Fun moderate. ,https://www.mountainproject.com/route/106256148/fishermans-elbow,4,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 8 - Summit Crags > The Fortress > Northwest Face,2.4,-1,Lead,Onsight,Sport,Not Assigned,350.0,Northwest Face,Arizona
2021-04-03,Sir Clipalot,5.11-,"I led P2, couldn’t quite do overhung today. Hung following Brad on P1, but then on the crux P3, I followed cleanly! Sick pitch",https://www.mountainproject.com/route/107766463/sir-clipalot,3,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 8 - Summit Crags > The Fortress > Southeast Face,3.3,-1,Lead,Fell/Hung,Sport,Not Assigned,240.0,Southeast Face,Arizona
2021-03-20,Unnamed Left Facing Corner with the Stacked Blocks Start,5.11-,"Got it clean! Certainly liebacked a lot, would be hard to place gear with that method. But let my ego off the hook a bit after getting pretty shutdown by the offwidth. ",https://www.mountainproject.com/route/109698704/unnamed-left-facing-corner-with-the-stacked-blocks-start,1,Utah > Southeast Utah > Indian Creek > Sinbad Wall aka Nuclear Wall,3.0,-1,TR,Not Led,Trad,Not Assigned,60.0,Sinbad Wall aka Nuclear Wall,Utah
2021-03-20,Act or React,5.10,Jen sandbagged me so I thought I was flailing on a 5.9+. Turns out it was 10+. But I did it! 3ish takes. Roof start was tough. ,https://www.mountainproject.com/route/109698733/act-or-react,1,Utah > Southeast Utah > Indian Creek > Sinbad Wall aka Nuclear Wall,2.6,-1,Lead,Fell/Hung,Trad,Not Assigned,70.0,Sinbad Wall aka Nuclear Wall,Utah
2021-03-20,The Violator,5.11-,"First offwidth..... well, they are tough. Did a couple TR burns but never felt super confident in my technique, never able to move up well once I could jam my foot anymore. ",https://www.mountainproject.com/route/107623103/the-violator,1,Utah > Southeast Utah > Indian Creek > Sinbad Wall aka Nuclear Wall,3.3,-1,TR,Not Led,Trad,Not Assigned,70.0,Sinbad Wall aka Nuclear Wall,Utah
2021-03-19,Battle of the Bulge,5.11,"Liebacked the first half or so, then decided to try actually climbing the crack. Hands felt decent but feet were tough. Still felt similarly hard to Cave Route, definitely would be tough to lead. ",https://www.mountainproject.com/route/105717331/battle-of-the-bulge,1,Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress,3.5,-1,TR,Not Led,Trad,Not Assigned,110.0,Battle of the Bulge Buttress,Utah
2021-03-19,Cave Route,5.10d,"Definitely got my thin hands beta dialed better this time, got up in 3 takes. Painful but felt more solid. ",https://www.mountainproject.com/route/105717361/cave-route,1,Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress,3.5,-1,TR,Not Led,Trad,Not Assigned,80.0,Battle of the Bulge Buttress,Utah
2021-03-19,Cave Route,5.10d,"Made it almost halfway, fell a couple times including blowing a foot, which cut my finger. Wasn’t stoked so lowered. ",https://www.mountainproject.com/route/105717361/cave-route,1,Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress,3.5,-1,Lead,Fell/Hung,Trad,Not Assigned,80.0,Battle of the Bulge Buttress,Utah
2021-03-19,Generic Crack,5.10-,First Creek send! Hardest trad send! Aptly named. Stoked. ,https://www.mountainproject.com/route/105717328/generic-crack,1,Utah > Southeast Utah > Indian Creek > Donnelly Canyon,3.4,-1,Lead,Onsight,Trad,Not Assigned,120.0,Donnelly Canyon,Utah
2021-03-18,Scarface,5.11a/b,"Hard work, 5+ hangs. But a great route and a solid first lead at the creek! ",https://www.mountainproject.com/route/105717484/scarface,1,Utah > Southeast Utah > Indian Creek > Scarface,3.8,-1,Lead,Fell/Hung,Trad,Not Assigned,88.0,Scarface,Utah
2021-03-18,Where's Carruthers?,5.10c,Burly in the fists at the top. 1 hang for a rest a bit below the anchor. ,https://www.mountainproject.com/route/106132196/wheres-carruthers,1,Utah > Southeast Utah > Indian Creek > Scarface,2.7,-1,TR,Not Led,Trad,Not Assigned,60.0,Scarface,Utah
2021-03-18,Italian Combo,5.9+,"First climb in the creek!! Wow those are some bomber hands. Did it clean, could lead. ",https://www.mountainproject.com/route/108787826/italian-combo,1,Utah > Southeast Utah > Indian Creek > Scarface,2.2,-1,TR,Not Led,Trad,Not Assigned,50.0,Scarface,Utah
2021-03-17,"Regular Route (""East Rib"")",5.4 PG13,"Another fun evening after work. Met up with the Atlanta crew, rapped the middle of the cave and did the swing from the slot anchors. Chris, Lauren, TJ, Miller, Jonah, Banjo. TJ cooked a feast at cars, enjoyed the stars. Beautiful place. ",https://www.mountainproject.com/route/106861093/regular-route-east-rib,3,Utah > Southeast Utah > 191 South > Looking Glass Rock,3.1,-1,Lead,Onsight,Sport,Not Assigned,400.0,Looking Glass Rock,Utah
2021-03-16,Wilson Arch Regular Route,5.4,"Banjo and I ran up this after work. We roped up sorta for the two crux moves, as the rock was damp and super sandy. Banjo took my ATC by accident so I had to rig a rap on one strand, somehow the alpine butterfly managed to coreshot my rope... C2C 1 hour.",https://www.mountainproject.com/route/105967941/wilson-arch-regular-route,1,Utah > Southeast Utah > 191 South > Wilson Arch,2.5,-1,Lead,Onsight,Trad,Not Assigned,100.0,Wilson Arch,Utah
2021-03-14,Sexy Grandma,5.9,Sport with a #3,https://www.mountainproject.com/route/105723454/sexy-grandma,1,California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face,2.7,-1,Lead,Onsight,Sport,Not Assigned,80.0,The Old Woman - West Face,California
2021-03-14,Double Cross,5.7+,Definitely a classic. Really fun crack climb,https://www.mountainproject.com/route/105721615/double-cross,1,California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face,3.5,-1,Lead,Onsight,Trad,Not Assigned,95.0,The Old Woman - West Face,California
2021-03-13,Orphan,5.9,Awesome! Hardest purely trad lead? Really solid route. ,https://www.mountainproject.com/route/105722182/orphan,1,California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face,2.8,3,Lead,Onsight,Trad,Not Assigned,80.0,The Old Woman - West Face,California
2021-03-13,Toe Jam,5.7,Cracks! Granite!,https://www.mountainproject.com/route/105721609/toe-jam,1,California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - East Face,2.6,-1,Lead,Onsight,Trad,Not Assigned,60.0,The Old Woman - East Face,California
2021-03-06,Homeostasis,5.11b,2 hangs. Definitely an endurance route,https://www.mountainproject.com/route/112914002/homeostasis,1,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Grail,3.4,-1,Lead,Fell/Hung,Sport,Not Assigned,150.0,The Grail,Arizona
2021-03-06,Watery Tart,5.11a,Sweet,https://www.mountainproject.com/route/110119012/watery-tart,1,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Back Walls,2.3,-1,Lead,Onsight,Sport,Not Assigned,80.0,The Back Walls,Arizona
2021-03-06,Who's Your Daddy?,5.10c,No Notes,https://www.mountainproject.com/route/111301609/whos-your-daddy,1,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Grail,2.6,-1,Lead,Onsight,Sport,Not Assigned,50.0,The Grail,Arizona
2021-03-06,Planned Obsolescence,5.10a,No Notes,https://www.mountainproject.com/route/112347621/planned-obsolescence,1,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Grail,2.1,-1,Lead,Onsight,Sport,Not Assigned,80.0,The Grail,Arizona
2021-03-06,Eminent Domain,5.10a,First pitch on limestone! Sharp! Good warmup,https://www.mountainproject.com/route/111301554/eminent-domain,1,Arizona > Northern Arizona > The Arizona Strip > Lime Kiln Canyon > The Grail,2.4,-1,Lead,Onsight,Sport,Not Assigned,60.0,The Grail,Arizona
2021-03-05,Sour Mash,5.10a,"Finally! Pitching it out and swinging leads! Lars K took odds, I took evens. Great route! But so vertical... hanging belays are scary. Elle, Lindsey and Hans were below, rapping 5 people was a PITA",https://www.mountainproject.com/route/105732407/sour-mash,7,Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Black Velvet Wall,3.6,-1,Lead,Onsight,Trad,Not Assigned,600.0,Black Velvet Wall,Nevada
2021-03-04,Plumbers Crack (North side chimney),5.8 V0 R,"That’s done. Nice to finally get the classic done, and to do it after work with a group of friends just hanging out.",https://www.mountainproject.com/route/106617793/plumbers-crack-north-side-chimney,1,Nevada > Southern Nevada > Red Rock Boulders > 01-Calico Basin Boulders > Kraft Boulders > 03-Main Area > Plumber's Crack,3.7,-1,Lead,Onsight,Boulder,Not Assigned,25.0,Plumber's Crack,Nevada
2021-03-02,Armatron,5.9-,"Accessed with MysterZ. Met up with Adam/Ashley. Hans led P1, I led P2-3, then Hans scooted to the top with a bit of simul. Really fun route, such unique rock. ",https://www.mountainproject.com/route/105809181/armatron,6,Nevada > Southern Nevada > Red Rocks > 11-Juniper Canyon > Brownstone Wall,3.5,-1,Lead,Onsight,Trad,Not Assigned,680.0,Brownstone Wall,Nevada
2021-03-02,MysterZ,5.7,"I simul lead P1-5ish, meeting up after P3 to get gear back. Fun climb although my route finding wasn’t perfect. Linkup with Armatron ",https://www.mountainproject.com/route/105732365/mysterz,7,Nevada > Southern Nevada > Red Rocks > 11-Juniper Canyon > Jackrabbit Buttress,2.3,-1,Lead,Onsight,Trad,Not Assigned,800.0,Jackrabbit Buttress,Nevada
2021-02-28,Eagle Dance,5.10c A0+,"Big fun day. W Hans, Justin & Adam. Long approach. Hans and I climbed together. He started P1, I led P2, he led the first half of P3, I did P3.5. He led 10c P4 and I messed up the beta right at the top and pumped out/fell. Got up and linked P5-6. Rapped",https://www.mountainproject.com/route/105732278/eagle-dance,6,Nevada > Southern Nevada > Red Rocks > 12-Oak Creek Canyon > Eagle Wall,3.3,-1,Lead,Fell/Hung,"Trad, Aid",Not Assigned,900.0,Eagle Wall,Nevada
2021-02-27,Frogland,5.8,"I linked 1-2, Justin 3-4, me 5-6. Super fun route.",https://www.mountainproject.com/route/105732398/frogland,6,Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Whiskey Peak > North Face,3.6,-1,Lead,Onsight,Trad,Not Assigned,700.0,North Face,Nevada
2021-02-21,Rocky Road,5.9,No Notes,https://www.mountainproject.com/route/106418018/rocky-road,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 2 - Bear Canyon > Chessman Area > 7 - Lorax & Ball Return,2.0,-1,Lead,Onsight,Sport,Not Assigned,70.0,7 - Lorax & Ball Return,Arizona
2021-02-21,Two Kings And A Pawn,5.11b,"Such a good route. Pumpy though, really gassed me. ",https://www.mountainproject.com/route/106768707/two-kings-and-a-pawn,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 2 - Bear Canyon > Chessman Area > 4 - Queen,3.8,-1,Lead,Fell/Hung,Sport,Not Assigned,85.0,4 - Queen,Arizona
2021-02-21,Bosch Survival Kit,5.10-,Kind of wandery ,https://www.mountainproject.com/route/111189721/bosch-survival-kit,1,Arizona > Southern Arizona > Mount Lemmon (Santa Catalina Mountains) > Mount Lemmon (Catalina Highway) > 2 - Bear Canyon > Chessman Area > 1 - Pawn & Chessapeak,2.2,-1,Lead,Onsight,Sport,Not Assigned,75.0,1 - Pawn & Chessapeak,Arizona
